,,,,,,Notifiable Offence List  2018-2019,,,,,,,
,,,,,,,,,,,,,
"This list can be filtered to show indictable, triable-either-way and summary offences.",,,,,,,,,,,,,
Click on the drop down arrow above the column marked ‘mode’ and select either “I” (indictable) “E” (triable-either-way) or “S” (summary).,,,,,,,,,,,,,
,,,,,,,,,,,,,
Home Office code,Mode,Max Sentence,Victim or State Based,Class,Sub class,Offence category,Offence,Act,Year added/amended/deleted,Commencement date,Cessation date,Note,
73/14,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: sexual activity with a child - Male child under 13,Sexual Offences Act 2003 Sec 16,,,,,
73/15,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: causing or inciting a child to engage in sexual activity - Female child under 13,Sexual Offences Act 2003 Sec 17,,,,,
73/16,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: causing or inciting a child to engage in sexual activity - Male child under 13,Sexual Offences Act 2003 Sec 17,,,,,
73/17,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: sexual activity in the presence of a child. Offender 18 or over - Child under 13,Sexual Offences Act 2003 Sec 18,,,,,
73/18,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: causing a child to watch a sexual activity. Offender 18 or over - Child under 13 ,Sexual Offences Act 2003 Sec 19,,,,,
73/7,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: sexual activity with a child - Female child aged 13 - 17,Sexual Offences Act 2003 Sec 16,,,,,
73/8,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: sexual activity with a child - Male child aged 13 - 17,Sexual Offences Act 2003 Sec 16,,,,,
73/9,E,5,V,Sexual Offences,Other sexual offences ,73 Abuse of Position of Trust of a Sexual Nature,Abuse of position of trust: causing or inciting a child to engage in sexual activity - Female child aged 13 - 17,Sexual Offences Act 2003 Sec 17,,,,,
75/39,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,Cheating at gambling or enabling or assisting person to cheat,Gambling Act 2005 Sec 42,,,,,
75/60,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,Contravention of the regulations as to the promotion of lotteries that form part of the National lottery,"National Lottery etc Act 1993, Sec 13",,,,,
75/61,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,False representations as to the National Lottery,National Lottery etc. Act 1993(a) Sec. 16,,,,,
75/62,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,Wrongful Disclosure of information received from HMRC relating to an identifiable person,"National Lottery Act 1993 as added by                                     National Lottery Act 2006 Sec 2,4c",,,,,
76/01,I,14,S,Miscellaneous crimes against society,,76 Aiding Suicide,Intentionally doing an act capable of encouraging or assisting the suicide or attempted suicide of another ,Suicide Act 1961 Sec 2(1),,,,,
77/50,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Manufacturing a scheduled substance,Criminal Justice (International Co-operation) Act 1990 Sec 12 ,,,,,
77/51,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Supplying a scheduled substance to another person ,Criminal Justice (International Co-operation) Act 1990 Sec 12 ,,,,,
77/52,E,2,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,"Failure to comply with regulations made by the Secretary of State as regards documentation, record keeping, labelling etc",Criminal Justice (International Co-operation) Act 1990 Sec 13 ,,,,,
77/53,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession on a ship of a controlled drug intended for trafficking - Class A,Criminal Justice (International Co-operation) Act 1990 Sec 19 ,,,,,
77/54,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession on a ship of a controlled drug intended for trafficking - Class B,Criminal Justice (International Co-operation) Act 1990 Sec 19 ,,,,,
77/55,E,5,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,"Having a controlled drug in possession on a ship CLASS C DRUG*
* Not to be confused with importation and exportation of drugs under Customs and Excise Management Act 1979",Criminal Justice (International Co-operation) Act 1990 Sec 19(a), ,,,,
77/56,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Carrying or concealing on a ship a controlled drug intended for trafficking - Class A,Criminal Justice (International Co-operation) Act 1990 Sec 19 ,,,,,
77/57,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Carrying or concealing on a ship a controlled drug intended for trafficking - Class B,Criminal Justice (International Co-operation) Act 1990 Sec 19 ,,,,,
77/58,E,5,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Knowingly being concerned in the carrying or concealing of a controlled drug on a ship CLASS C DRUG*                                                                          * Not to be confused with importation and exportation of drugs under Customs and ,Criminal Justice (International Co-operation) Act 1990 Sec 19b,,,,,
77/59,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession on a ship of a controlled drug intended for trafficking - Class unspecified,Criminal Justice (International Co-operation) Act 1990 Sec 19 ,,,,,
77/60,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Carrying or concealing on a ship a controlled drug intended for trafficking - Class unspecified,Criminal Justice (International Co-operation) Act 1990 Sec 19 ,,,,,
77/61,E,2,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Operator failing to comply with requirements imposed by Article 3 of Community Regulation ,Controlled Drugs (Drug Precursors (Intra-community Trade) Regulations 2008,,,,,
77/62,E,2,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Operator who fails to comply with requirements imposed by regulation 6 - EXPORTS,Controlled Drugs (Drug Precursors (Intra-community Trade) Regulations 2008,,,,,
77/63,E,2,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Operator who fails to comply with requirements imposed by regulation 7 - IMPORTS,Controlled Drugs (Drug Precursors (Intra-community Trade) Regulations 2008,,,,,
77/64,E,2,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Operator who fails to comply with requirements imposed by Article 6 or 7 of council regulation (EC) No 111/2005 - licensing and registration of operators,Controlled Drugs (Drug Precursors (Intra-community Trade) Regulations 2008,,,,,
77/65,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possess a drug the subject of a temporary class order on board a ship,Criminal Justice (International Co-operation) act 1990 ,,,,,
77/66,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possess a controlled drug on board a ship = khat,Criminal Justice (International Co-operation) Act 1990 19 (a) & (b),2014,,,,
78/4,E,14,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Non British Citizen, by means including deception, obtains or seeks to obtain leave to enter or remain in the UK or, postponement, avoidance or revocation of enforcement action against him",Immigration Act 1971 Sec 24A as amended by                                                                              Asylum & Immigration Act 1996 Sec 23 ,,,,,
78/5,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Person who provides immigration advice or services in contravention of Sec 79 (provision of immigration services) or of restraining order ,Immigration and Asylum Act 1999 Sec 86(1),,,,,
78/6,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Person knowingly or recklessly discloses information obtained under 88(2).,Immigration and Asylum Act 1999 Sec 88,,,,,
78/7,E,7,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Obtain benefits or advantage for himself or anyone else by making dishonest representations,"Immigration and Asylum Act 1999 Sec 102(1), (2)",,,,,
78/8,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Disclosure by certain persons employed at detention centres or in accordance with escort arrangement, of information relating to detained persons","Immigration and Asylum Act 1999 Sec 153(1), (2)",,,,,
78/9,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Assisting a detained person to escape,Immigration and Asylum Act 1999 Sch 11 para 4,,,,,
78/10,E,14,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Assisting unlawful immigration to member state,"Immigration Act 1971 S25(4-6) as amended by                                                                         Nationality, Immigration & Asylum Act 2002 Sec 143 ",,,,,
78/11,E,14,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Helping asylum seeker to enter UK,"Immigration Act 1971 S25A4 as amended by                                                                                 Nationality, Immigration & Asylum Act 2002 Sec. 143 ",,,,,
78/12,E,14,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Assisting entry to UK in breach of deportation order,"Immigration Act 1971 Sec 25B as amended by                                                                                Nationality, Immigration & Asylum Act 2002 Sec 143 ",,,,,
78/14,E,10,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Registration Card (makes/uses or attempts to use a false registration card; alters or attempts to use, a registration card; makes article designed to be used in making false registration card or altering card)","Immigration Act 1971 Sec 26A (3)(a)(b)(d)(e)(f)(g) & 5  as added by                                        Nationality, Immigration & Asylum Act 2002 Sec 148 ",,,,,
78/15,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Registration Card (has false registration card in possession, has article within para (f) or (g) in possession without reasonable excuse","Immigration Act 1971 Sec 26A (3)(c)(h)& 6 as added by                                                   Nationality, Immigration & Asylum Act 2002  Sec 148",,,,,
78/16,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Possession of Immigration Stamp,"Immigration Act 1971 Sec 26B  as added by                                                                            Nationality, Immigration & Asylum Act 2002 Sec 149 ",,,,,
78/17,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Being unable to produce an immigration document at a leave or asylum interview in respect of himself,Asylum & Immigration (Treatment of Claimants) Act 2004 Sec 2(1)(9),,,,,
78/18,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Being unable to produce an immigration document at a leave or asylum interview in respect of a dependent child,Asylum & Immigration (Treatment of Claimants) Act 2004 Sec 2(2)(9),,,,,
78/22,E,fine,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Employing a person subject to immigration control who has attained the age of 16 (was 194/35),Asylum & immigration Act 1999 Sec 8  as amended by                  Asylum & Immigration (Treatment of Claimants) Act 2004 Sec 6,,,,,
78/23,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Failure to comply with a requirement to take specified action as the Secretary of State required,Asylum & Immigration (Treatment of Claimants) Act 2004 Sec 35(1)(3)&(4),,,,,
78/24,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Employing a person knowing that they are an adult subject to immigration control who has not been granted leave to enter or remain, or whose leave to remain is invalid etc.","Immigration, Asylum and Nationality Act 2006 Sec 21",,,,,
78/25,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,"Wrongful disclosure of information in breach of SS.15(1), 15(2) or 17(1)","borders, Citizenship and Immigration Act 2009 S.15(1), (2) or 17(1) & 18",,,,,
78/26,E,5,S,Miscellaneous crimes against society,,99 Other Notifiable Offences ,Triable-either-way offences,Immigration Act 2014 Sec 33A (1) (10) 33B (2) (4) and 33C,01/04/2017,,,,1
78/27,E,2,S,Miscellaneous crimes against society,,99 Other Notifiable Offences,Fail to comply with a Labour Market Enforcement Order,Immigration Act 2016 Sec 27,01/04/2017,,,,1
79/1,I,life,S,Miscellaneous crimes against society,,79 Perverting the Course of Justice,Attempting to Pervert the Course of Public Justice,Common Law,,,,,
79/2,E,5,S,Miscellaneous crimes against society,,79 Perverting the Course of Justice,Intimidation a juror or witness or person assisting in investigation of offence,"Criminal Justice & Public Order Act 1994 , Sec 51(1).",,,,,
